545	0.67924
546	0.67414
547	0.68416
548	0.6659
549	0.68799
550	0.68387
551	0.68436
552	0.69964
553	0.68095
554	0.69556
555	0.70062
556	0.68985
557	0.67409
558	0.68981
559	0.65372
560	0.66651
561	0.70643
562	0.67375
563	0.70045
564	0.68794
565	0.69349
566	0.65692
567	0.7014
568	0.69621
569	0.6803
570	0.68191
571	0.66074
572	0.69899
573	0.70317
574	0.70074
575	0.68608
576	0.68155
577	0.69993
578	0.67953
579	0.69053
580	0.70343
581	0.70788
582	0.71995
583	0.72867
584	0.72846
585	0.72385
586	0.70753
587	0.72429
588	0.70905
589	0.61323
590	0.6531
591	0.69968
592	0.68614
593	0.69722
594	0.69503
595	0.68741
596	0.7096
597	0.71286
598	0.70531
599	0.70645
600	0.71475
601	0.70749
602	0.69803
603	0.71399
604	0.72771
605	0.72764
606	0.72527
607	0.73083
608	0.72963
609	0.72527
610	0.72336
611	0.72085
612	0.7329
613	0.7237
614	0.70282
615	0.72983
616	0.71177
617	0.70386
618	0.73175
619	0.73638
620	0.73787
621	0.74222
622	0.71665
623	0.71257
624	0.71134
625	0.70784
626	0.70826
627	0.7299
628	0.69121
629	0.71684
630	0.70831
631	0.72151
632	0.69597
633	0.74154
634	0.73124
635	0.74132
636	0.72554
637	0.75147
638	0.75764
639	0.75568
640	0.74105
641	0.74263
642	0.74524
643	0.75413
644	0.75203
645	0.75867
646	0.73809
647	0.73589
648	0.73002
649	0.70845
650	0.71348
651	0.75942
652	0.73026
653	0.75458
654	0.74739
655	0.71394
656	0.62774
657	0.65745
658	0.73613
659	0.73991
660	0.74567
661	0.74365
662	0.73868
663	0.74113
664	0.74885
665	0.76324
666	0.76379
667	0.7595
668	0.76323
669	0.77755
670	0.768
671	0.76768
672	0.75814
673	0.7659
674	0.76595
675	0.76076
676	0.77073
677	0.76482
678	0.77005
679	0.76467
680	0.767
681	0.76516
682	0.76992
683	0.76272
684	0.75881
685	0.76042
686	0.74435
687	0.53711
688	0.62253
689	0.62744
690	0.6586
691	0.68813
692	0.70901
693	0.70556
694	0.69845
695	0.71349
696	0.71283
697	0.75432
698	0.74351
699	0.72911
700	0.72478
701	0.71654
702	0.71841
703	0.72358
704	0.74342
705	0.75222
706	0.7493
707	0.74727
708	0.74593
709	0.74967
710	0.75532
711	0.75523
712	0.75147
713	0.74371
714	0.75116
715	0.72669
716	0.73516
717	0.64095
718	0.59692
719	0.53596
720	0.57294
721	0.6323
722	0.72331
723	0.66809
724	0.61705
725	0.60765
726	0.63388
727	0.63692
728	0.61134
729	0.61607
730	0.66519
731	0.63175
732	0.68173
733	0.70799
734	0.73237
735	0.72274
736	0.71665
737	0.71644
738	0.73112
739	0.71039
740	0.72868
741	0.72685
742	0.72813
743	0.74423
744	0.75112
745	0.75177
746	0.75115
747	0.75258
748	0.749
749	0.74734
750	0.74736
751	0.74503
752	0.74869
753	0.74579
754	0.75616
755	0.75491
756	0.74669
757	0.747
758	0.75252
759	0.73206
760	0.16326
761	0.0946
762	0.42311
763	0.23382
764	0.33237
765	0.42375
766	0.50385
767	0.60332
768	0.6907
769	0.70029
770	0.72172
771	0.72751
772	0.73419
773	0.73471
774	0.73566
775	0.73661
776	0.73925
777	0.73575
778	0.73581
779	0.74003
780	0.73286
781	0.73197
782	0.73638
783	0.73428
784	0.73028
785	0.73439
786	0.7357
787	0.72761
788	0.71931
789	0.71717
790	0.69594
791	0.70628
792	0.70045
793	0.69634
794	0.70344
795	0.70176
796	0.69043
797	0.7023
798	0.71658
799	0.70355
800	0.6928
801	0.7013
802	0.70302
803	0.69099
804	0.69996
805	0.68543
806	0.7142
807	0.70759
808	0.70599
809	0.68903
810	0.6906
811	0.68975
812	0.67323
813	0.66211
814	0.59388
815	0.58913
816	0.5483
817	0.56195
818	0.54332
819	0.59861
820	0.57067
821	0.66136
822	0.63159
823	0.44704
824	0.62214
825	0.64574
826	0.62282
827	0.65752
828	0.56815
829	0.62206
830	0.6139
831	0.61995
832	0.60077
833	0.64336
834	0.62906
835	0.67639
836	0.65636
837	0.68206
838	0.67598
839	0.67834
840	0.68891
841	0.68593
842	0.67786
843	0.6843
844	0.67217
845	0.69356
846	0.69589
847	0.67824
848	0.67936
849	0.67591
850	0.6134
851	0.66992
852	0.66681
853	0.66456
854	0.58691
855	0.63032
856	0.67264
857	0.68622
858	0.68723
859	0.68786
860	0.68619
861	0.68604
862	0.6922
863	0.69719
864	0.68311
865	0.67278
866	0.59367
867	0.64088
868	0.67228
869	0.66629
870	0.67969
871	0.67085
872	0.68077
873	0.67475
874	0.66367
875	0.65486
876	0.67393
877	0.67709
878	0.67518
879	0.66473
880	0.66763
881	0.64636
882	0.66407
883	0.66256
884	0.66601
885	0.67475
886	0.64925
887	0.6522
888	0.6613
889	0.67085
890	0.66397
891	0.66609
892	0.65457
893	0.62968
894	0.61453
895	0.58795
896	0.55168
897	0.48213
898	0.52048
899	0.39831
900	0.53966
901	0.43603
902	0.48646
903	0.50229
904	0.61649
905	0.59709
906	0.56738
907	0.46764
908	0.47815
909	0.51695
910	0.459
911	0.49144
912	0.50733
913	0.46322
914	0.46236
915	0.50119
916	0.42637
917	0.54065
918	0.43935
919	0.54821
920	0.55279
921	0.58043
922	0.52133
923	0.55527
924	0.53831
925	0.53112
926	0.52587
927	0.5894
928	0.44186
929	0.41352
930	0.32448
931	0.30762
932	0.22641
933	0.18714
934	0.10845
935	0.18938
936	0.122
937	0.12361
938	0.15192
939	0.30243
940	0.35811
941	0.28261
942	0.3083
943	0.21194
944	0.21784
945	0.28096
946	0.14865
947	0.28378
948	0.20992
949	0.37851
950	0.11296
951	0.37149
952	0.20671
953	0.26442
954	0.3267
955	0.26308
956	0.25336
957	0.20916
958	0.35661
959	0.28949
960	0.32608
961	0.35788
962	0.34313
963	0.3927
964	0.35697
965	0.39251
966	0.39215
967	0.39228
968	0.5097
969	0.53692
970	0.49705
971	0.55978
972	0.5397
973	0.47649
974	0.45245
975	0.46439
976	0.45071
977	0.50382
978	0.48573
979	0.50446
980	0.47849
981	0.56508
982	0.54885
983	0.53073
984	0.58583
985	0.54733
986	0.59778
987	0.58918
988	0.58606
989	0.59818
990	0.58537
991	0.60301
992	0.60157
993	0.59116
994	0.60525
995	0.60398
996	0.60224
997	0.59549
998	0.59541
999	0.59577
1000	0.59374
1001	0.60169
1002	0.58905
1003	0.59479
1004	0.58642
1005	0.55323
1006	0.57878
1007	0.59156
1008	0.5916
1009	0.58638
1010	0.58648
1011	0.59004
1012	0.58734
1013	0.58697
1014	0.59007
1015	0.5804
1016	0.58353
1017	0.5776
1018	0.58708
1019	0.56673
1020	0.57567
1021	0.57853
1022	0.56916
1023	0.57416
1024	0.571
1025	0.57731
1026	0.5769
1027	0.57472
1028	0.57594
1029	0.57021
1030	0.57432
1031	0.57222
1032	0.5732
1033	0.56396
1034	0.56787
1035	0.57025
1036	0.57053
1037	0.56518
1038	0.563
1039	0.56743
1040	0.56407
1041	0.56466
1042	0.5654
1043	0.56026
1044	0.56339
1045	0.56072
1046	0.54658
1047	0.55538
1048	0.56082
1049	0.55816
1050	0.55502
1051	0.55604
1052	0.55314
1053	0.55198
1054	0.55018
1055	0.55241
1056	0.55118
1057	0.55034
1058	0.54519
1059	0.52909
1060	0.54423
1061	0.5322
1062	0.54252
1063	0.53422
1064	0.54294
1065	0.54102
1066	0.5312
1067	0.53444
1068	0.53418
1069	0.50604
1070	0.52244
1071	0.53324
1072	0.53265
1073	0.52299
1074	0.53904
1075	0.51432
1076	0.53408
1077	0.52555
1078	0.52506
1079	0.52688
1080	0.52081
1081	0.50699
1082	0.51494
1083	0.52306
1084	0.50637
1085	0.51979
1086	0.48589
1087	0.49763
1088	0.52111
1089	0.5093
1090	0.48912
1091	0.5183
1092	0.51251
1093	0.45061
1094	0.47671
1095	0.46036
1096	0.44535
1097	0.51244
1098	0.44588
1099	0.45055
1100	0.43146
1101	0.4418
1102	0.41717
1103	0.41536
1104	0.41688
1105	0.45187
1106	0.35536
1107	0.43177
1108	0.37187
1109	0.36963
1110	0.42931
1111	0.29742
1112	0.37134
1113	0.2413
1114	0.26972
1115	0.22496
1116	0.18145
1117	0.07181
1118	0.19637
1119	0.10225
1120	0.12832
1121	0.16823
1122	0.07401
1123	0.11622
1124	0.09865
1125	0.13106
1126	0.0469
1127	0.1431
1128	0.09037
1129	0.09655
1130	0.06439
1131	0.26995
1132	0.21399
1133	0.14026
1134	0.03822
1135	0.01417
1136	0.11811
1137	0.26427
1138	0.1868
1139	0.27453
1140	0.23564
1141	0.17815
1142	0.20728
1143	0.2878
1144	0.10462
1145	0.13502
1146	0.14587
1147	0.05481
1148	0.25133
1149	0.20276
1150	0.11295
1151	0.18904
1152	0.23033
1153	0.22169
1154	0.13276
1155	0.29206
1156	0.2622
1157	0.29389
1158	0.29146
1159	0.31531
1160	0.26833
1161	0.3258
1162	0.32841
1163	0.44002
1164	0.37772
1165	0.36555
1166	0.35301
1167	0.38631
1168	0.39567
1169	0.39937
1170	0.43337
1171	0.42389
1172	0.43043
1173	0.4323
1174	0.31939
1175	0.42922
1176	0.45275
1177	0.44891
1178	0.34243
1179	0.46049
1180	0.41989
1181	0.43403
1182	0.30845
1183	0.41906
1184	0.40139
1185	0.38983
1186	0.45694
1187	0.43682
1188	0.32139
1189	0.39909
1190	0.4443
1191	0.42949
1192	0.45561
1193	0.43767
1194	0.45207
1195	0.43128
1196	0.41653
1197	0.46118
1198	0.41975
1199	0.35327
1200	0.43433
1201	0.42386
1202	0.4243
1203	0.42166
1204	0.35239
1205	0.42512
1206	0.46826
1207	0.41894
1208	0.4228
1209	0.40443
1210	0.44294
1211	0.41296
1212	0.41581
1213	0.45991
1214	0.4255
1215	0.4197
1216	0.45794
1217	0.44739
1218	0.45175
1219	0.43961
1220	0.45123
1221	0.45875
1222	0.44539
1223	0.43852
1224	0.44285
1225	0.45734
1226	0.46348
1227	0.42904
1228	0.46264
1229	0.46364
1230	0.45689
1231	0.46919
1232	0.4639
1233	0.45197
1234	0.46847
1235	0.46374
1236	0.46815
1237	0.46285
1238	0.4678
1239	0.46292
1240	0.46135
1241	0.46292
1242	0.46379
1243	0.45922
1244	0.45732
1245	0.45896
1246	0.46225
1247	0.46062
1248	0.46214
1249	0.46357
1250	0.46131
1251	0.45717
1252	0.4559
1253	0.45299
1254	0.4492
1255	0.45672
1256	0.44647
1257	0.44184
1258	0.45198
1259	0.43434
1260	0.4386
1261	0.41895
1262	0.40319
1263	0.40812
1264	0.37914
1265	0.40418
1266	0.39384
1267	0.39717
1268	0.37935
1269	0.2526
1270	0.39731
1271	0.41898
1272	0.41986
1273	0.41758
1274	0.4178
1275	0.4245
1276	0.42957
1277	0.43308
1278	0.44129
1279	0.43846
1280	0.4362
1281	0.42755
1282	0.38617
1283	0.42198
1284	0.43626
1285	0.43993
1286	0.44354
1287	0.43868
1288	0.43669
1289	0.42607
1290	0.43003
1291	0.43559
1292	0.41331
1293	0.43074
1294	0.42234
1295	0.42364
1296	0.40767
1297	0.38885
1298	0.41067
1299	0.42849
1300	0.37067
1301	0.38058
1302	0.41191
1303	0.36425
1304	0.31653
1305	0.40444
1306	0.4055
1307	0.32287
1308	0.36644
1309	0.40601
1310	0.31854
1311	0.35321
1312	0.35317
1313	0.33239
1314	0.30592
1315	0.30348
1316	0.34449
1317	0.33197
1318	0.35469
1319	0.28602
1320	0.27576
1321	0.31857
1322	0.32255
1323	0.24868
1324	0.28062
1325	0.34476
1326	0.30034
1327	0.28529
1328	0.25146
1329	0.19057
1330	0.24617
1331	0.15562
1332	0.1568
1333	0.21854
1334	0.18231
1335	0.24919
1336	0.19793
1337	0.17763
1338	0.19235
1339	0.19116
1340	0.18211
1341	0.1845
1342	0.19286
1343	0.13784
1344	0.08209
1345	0.11842
1346	0.06324
1347	0.06539
1348	0.00516
1349	0.0176
1350	0.01747
1351	0.00505
1352	0.00166
1353	0
1354	0
1355	0
1356	0
1357	0
1358	0
1359	0
1360	0
1361	0
1362	0
1363	0
1364	0
1365	0
1366	0
1367	0
1368	0
1369	0
1370	0
1371	0
1372	0
1373	0
1374	0
1375	0
1376	0
1377	0
1378	0.00123
1379	0
1380	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	0
1389	0
1390	0
1391	0
1392	0
1393	0
1394	0
1395	0
1396	0
1397	0
1398	0.00143
1399	0
1400	0
1401	0
1402	0.00208
1403	0.0027
1404	0
1405	0
1406	0.00232
1407	0
1408	0.00188
1409	0
1410	0
1411	0.00241
1412	0.00301
1413	0.02664
1414	0
1415	0
1416	0.04066
1417	0.01345
1418	0.01552
1419	0.00246
1420	0.00948
1421	0.01051
1422	0.05318
1423	0.01059
1424	0.01952
1425	0.02974
1426	0.032
1427	0.05709
1428	0.00526
1429	0.04387
1430	0.07113
1431	0.05795
1432	0.00291
1433	0.04146
1434	0.02427
1435	0.02481
1436	0.04447
1437	0.03467
1438	0.0154
1439	0.0593
1440	0.04605
1441	0.037
1442	0.04229
1443	0.05251
1444	0.07205
1445	0.05805
1446	0.02697
1447	0.04231
1448	0.13526
1449	0.11949
1450	0.03209
1451	0.01321
1452	0.07311
1453	0.09618
1454	0.16154
1455	0.07772
1456	0.10406
1457	0.13765
1458	0.16062
1459	0.19211
1460	0.1007
1461	0.1065
1462	0.15417
1463	0.05106
1464	0.17949
1465	0.11047
1466	0.07718
1467	0.04271
1468	0.0912
1469	0.1125
1470	0.05897
1471	0.0212
1472	0.05559
1473	0.08349
1474	0.11585
1475	0.21989
1476	0.08197
1477	0.08317
1478	0.07576
1479	0.14332
1480	0.07246
1481	0.13787
1482	0.06999
1483	0.17793
1484	0.16473
1485	0.14992
1486	0.14807
1487	0.0728
1488	0.11316
1489	0.22811
1490	0.21028
1491	0.23811
1492	0.19807
1493	0.21889
1494	0.2457
1495	0.22034
1496	0.20357
1497	0.2762
1498	0.22943
1499	0.26337
1500	0.30354
1501	0.32181
1502	0.28326
1503	0.22443
1504	0.19466
1505	0.22363
1506	0.31341
1507	0.31046
1508	0.29591
1509	0.22773
1510	0.32984
1511	0.323
1512	0.31826
1513	0.29612
1514	0.27593
1515	0.32507
1516	0.31439
1517	0.30536
1518	0.30902
1519	0.29973
1520	0.32463
1521	0.3378
1522	0.32417
1523	0.34438
1524	0.33889
1525	0.31873
1526	0.32955
1527	0.32329
1528	0.34458
1529	0.33636
1530	0.3153
1531	0.33345
1532	0.34438
1533	0.34305
1534	0.3331
1535	0.33076
1536	0.34062
1537	0.33926
1538	0.33781
1539	0.33919
1540	0.32941
1541	0.33477
1542	0.33527
1543	0.33899
1544	0.33923
1545	0.34563
1546	0.34305
1547	0.34113
1548	0.33342
1549	0.34198
1550	0.3378
1551	0.33887
1552	0.34064
1553	0.34023
1554	0.33219
1555	0.33599
1556	0.33056
1557	0.34023
1558	0.33775
1559	0.33747
1560	0.33466
1561	0.34035
1562	0.33746
1563	0.33655
1564	0.33168
1565	0.33775
1566	0.33186
1567	0.33287
1568	0.32567
1569	0.32245
1570	0.30647
1571	0.29819
1572	0.30178
1573	0.2973
1574	0.30687
1575	0.30489
1576	0.31404
1577	0.27507
1578	0.29963
1579	0.30181
1580	0.31211
1581	0.31749
1582	0.30907
1583	0.31642
1584	0.31853
1585	0.33114
1586	0.32744
1587	0.32424
1588	0.32193
1589	0.29809
1590	0.31042
1591	0.31085
1592	0.32426
1593	0.33229
1594	0.3298
1595	0.33257
1596	0.31511
1597	0.31841
1598	0.32801
1599	0.31248
1600	0.30761
1601	0.28858
1602	0.28992
1603	0.2899
1604	0.29584
1605	0.30693
1606	0.31304
1607	0.30229
1608	0.2985
1609	0.29527
1610	0.28288
1611	0.29503
1612	0.30036
1613	0.30892
1614	0.31067
1615	0.31433
1616	0.30077
1617	0.30637
1618	0.31815
1619	0.31505
1620	0.30673
1621	0.30667
1622	0.31111
1623	0.31775
1624	0.31824
1625	0.31205
1626	0.31472
1627	0.31632
1628	0.31715
1629	0.31749
1630	0.31128
1631	0.31352
1632	0.31391
1633	0.30679
1634	0.30718
1635	0.30849
1636	0.31095
1637	0.30005
1638	0.29107
1639	0.2915
1640	0.28486
1641	0.29098
1642	0.29277
1643	0.2857
1644	0.29675
1645	0.28986
1646	0.28906
1647	0.30279
1648	0.28816
1649	0.29116
1650	0.30012
1651	0.27802
1652	0.29844
1653	0.29734
1654	0.28825
1655	0.29708
1656	0.29552
1657	0.29734
1658	0.30105
1659	0.29631
1660	0.29933
1661	0.30021
1662	0.294
1663	0.29857
1664	0.29691
1665	0.28472
1666	0.24058
1667	0.28358
1668	0.28902
1669	0.28996
1670	0.29893
1671	0.29521
1672	0.2855
1673	0.29218
1674	0.29163
1675	0.28889
1676	0.28616
1677	0.28746
1678	0.28338
1679	0.28881
1680	0.27888
1681	0.26396
1682	0.2766
1683	0.2841
1684	0.26919
1685	0.29009
1686	0.28624
1687	0.27903
1688	0.28641
1689	0.28255
1690	0.28006
1691	0.26357
1692	0.28292
1693	0.28891
1694	0.28009
1695	0.28698
1696	0.28652
1697	0.24811
1698	0.28435
1699	0.28193
1700	0.27419
1702	0.2803
1705	0.27229
1710	0.25944
1715	0.26263
1720	0.25968
1725	0.24804
1730	0.24316
1735	0.22631
1740	0.23629
1745	0.21813
1750	0.23409
1755	0.21683
1760	0.22735
1765	0.18932
1770	0.20255
1775	0.16459
1780	0.14445
1785	0.11095
1790	0.1285
1795	0.06802
1800	0.04626
1805	0.02159
1810	0.01416
1815	0.00481
1820	0.00145
1825	0.00188
1830	0
1835	0
1840	0
1845	0
1850	0
1855	0
1860	0
1865	0
1870	0
1875	0
1880	0
1885	0
1890	0
1895	0
1900	0
1905	0
1910	0
1915	0
1920	0
1925	0.00146
1930	0
1935	0.00561
1940	0.00514
1945	0.01706
1950	0.02634
1955	0.01584
1960	0.03467
1965	0.04532
1970	0.0777
1975	0.10821
1980	0.12073
1985	0.13313
1990	0.13757
1995	0.13079
2000	0.06162
2005	0.02429
2010	0.06451
2015	0.04336
2020	0.07337
2025	0.12101
2030	0.13909
2035	0.15838
2040	0.14789
2045	0.15039
2050	0.11244
2055	0.09111
2060	0.11509
2065	0.10317
2070	0.10977
2075	0.12975
2080	0.1458
2085	0.14327
2090	0.15036
2095	0.15182
2100	0.14605
2105	0.15833
2110	0.15275
2115	0.15656
2120	0.14993
2125	0.15208
2130	0.1544
2135	0.15523
2140	0.15684
2145	0.15499
2150	0.14694
2155	0.14763
2160	0.1468
2165	0.1334
2170	0.14367
2175	0.14128
2180	0.144
2185	0.13153
2190	0.13982
2195	0.14
2200	0.12648
2205	0.13177
2210	0.14154
2215	0.13642
2220	0.13934
2225	0.13556
2230	0.13644
2235	0.13409
2240	0.13225
2245	0.12841
2250	0.13069
2255	0.12325
2260	0.12214
2265	0.12462
2270	0.1189
2275	0.1176
2280	0.12204
2285	0.11639
2290	0.1169
2295	0.11353
2300	0.10925
2305	0.11013
2310	0.11913
2315	0.10868
2320	0.09747
2325	0.10553
2330	0.10691
2335	0.10929
2340	0.08661
2345	0.09733
2350	0.07882
2355	0.09027
2360	0.09573
2365	0.09435
2370	0.05897
2375	0.08466
2380	0.08177
2385	0.05936
2390	0.07161
2395	0.0785
2400	0.08556
2405	0.06525
2410	0.0658
2415	0.05324
2420	0.05196
2425	0.06477
2430	0.08849
2435	0.02925
2440	0.08521
2445	0.04106
2450	0.02693
2455	0.04927
2460	0.06627
2465	0.04806
2470	0.03336
2475	0.03288
2480	0.0161
2485	0.01126
2490	0.00706
2495	0.0058
2500	0.01426
2505	0.00307
2510	0.00449
2515	0.00105
2520	0
2525	0
2530	0
2535	0
2540	0
2545	0
2550	0
2555	0
2560	0
2565	0
2570	0
2575	0
2580	0
2585	0
2590	0
2595	0
2600	0
2605	0
2610	0
2615	0
2620	0
2625	0
2630	0
2635	0
2640	0
2645	0
2650	0
2655	0
2660	0
2665	0
2670	0
2675	0
2680	0
2685	0
2690	0
2695	0
2700	0
2705	0
2710	0
2715	0
2720	0
2725	0
2730	0
2735	0
2740	0
2745	0
2750	0
2755	0
2760	0
2765	0
2770	0
2775	0
2780	0
2785	0
2790	0
2795	0
2800	0
2805	0
2810	0
2815	0
2820	0
2825	0
2830	0
2835	0
2840	0
2845	0
2850	0
2855	0
2860	0
2865	0
2870	0
2875	0
2880	0
2885	0.00106
2890	0
2895	0.00623
2900	0.0019
2905	0
2910	0.0064
2915	0.00296
2920	0.00683
2925	0.00256
2930	0.01392
2935	0.01538
2940	0.00386
2945	0.00345
2950	0.01245
2955	0.00557
2960	0.01099
2965	0.01781
2970	0
2975	0.00205
2980	0.00322
2985	0.01678
2990	0.02482
2995	0.01034
3000	0.01901
3005	0.00701
3010	0.01664
3015	0.01352
3020	0.00155
3025	0.01833
3030	0.01486
3035	0.00612
3040	0.00497
3045	0.01035
3050	0.00254
3055	0
3060	0.01557
3065	0.00721
3070	0.00434
3075	0.01495
3080	0.00901
3085	0.0044
3090	0.00594
3095	0.00164
3100	0.01102
3105	0.00231
3110	0.00212
3115	0.0057
3120	0.02474
3125	0.00764
3130	0.01456
3135	0.02897
3140	0.00843
3145	0.00826
3150	0.01698
3155	0.01436
3160	0.02356
3165	0.03582
3170	0.03204
3175	0.02366
3180	0.02727
3185	0.02079
3190	0.01092
3195	0.00695
3200	0.00113
3205	0
3210	0
3215	0.00129
3220	0.00418
3225	0
3230	0
3235	0.01905
3240	0.0098
3245	0.00192
3250	0.00684
3255	0.02612
3260	0.00322
3265	0.00645
3270	0.00322
3275	0.01567
3280	0.00759
3285	0.02952
3290	0.02326
3295	0.00325
3300	0.00474
3305	0.01052
3310	0.01049
3315	0
3320	0
3325	0.00945
3330	0.01253
3335	0.02442
3340	0.00933
3345	0.00956
3350	0.02171
3355	0.00984
3360	0.01422
3365	0.01954
3370	0.01072
3375	0.02304
3380	0.01395
3385	0.02047
3390	0.02698
3395	0.02617
3400	0.03434
3405	0.01226
3410	0.01949
3415	0.02007
3420	0.03636
3425	0.02767
3430	0.02407
3435	0.03204
3440	0.02232
3445	0.03148
3450	0.03107
3455	0.02318
3460	0.03501
3465	0.02747
3470	0.03436
3475	0.03071
3480	0.03154
3485	0.03403
3490	0.02936
3495	0.03461
3500	0.03368
